websites,vendor,product_category,product_type,collection,design_name,design_sku,variant_name,variant_type,sku,description,keywords,images,install_images,price,sale_unit,sale_quantity,minimum_quantity,style,color,substrate,backing,roll_width_inches,roll_length_yards,mural_width_inches,mural_height_inches,tile_width_inches,tile_height_inches,motif_width_inches,vertical_repeat_inches,repeat_match_type,printed_width_inches,weight,application,removability,washability,color_fastness,fire_rating,print_type,margin_trim,print_to_order
H,Astek,Digital,Vintage,1940s-1950s,Joyce,AV058,Golden,Color Way,AV058-1,,"flower, flowers, floral, daisy,",https://s3-us-west-2.amazonaws.com/astek-product-images/1940s-1950s/AV058-1_Joyce_GOLDEN.jpg,,6.5,Square Foot,1,30,"Botanical, Retro + Vintage","Yellow, Orange, Green",Paper,,,,,,,,17.33,16.6,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1940s-1950s,Joyce,AV058,Blush,Color Way,AV058-2,,"flower, flowers, floral, daisy,",https://s3-us-west-2.amazonaws.com/astek-product-images/1940s-1950s/AV058-2_Joyce_BLUSH.jpg,,6.5,Square Foot,1,30,"Botanical, Retro + Vintage","Pink, Orange, Green",Paper,,,,,,,,17.33,16.6,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1940s-1950s,Lazy Daisies,AV059,Lime,Color Way,AV059-1,,"flower, flowers, floral, daisy,",https://s3-us-west-2.amazonaws.com/astek-product-images/1940s-1950s/AV059-1_Lazy_Daisies_LIME.jpg,,6.5,Square Foot,1,30,"Botanical, Retro + Vintage, Stripes + Plaid",Green,Paper,,,,,,,,13,9.8,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1940s-1950s,Lazy Daisies,AV059,Pink,Color Way,AV059-2,,"flower, flowers, floral, daisy,",https://s3-us-west-2.amazonaws.com/astek-product-images/1940s-1950s/AV059-2_Lazy_Daisies_PINK.jpg,,6.5,Square Foot,1,30,"Botanical, Retro + Vintage, Stripes + Plaid",Pink,Paper,,,,,,,,13,9.8,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1940s-1950s,Garden Party,AV060,Garden Party,Master,AV060,,"flower, flowers, floral, ",https://s3-us-west-2.amazonaws.com/astek-product-images/1940s-1950s/AV060_Garden_Party_GARDENPARTY.jpg,,6.5,Square Foot,1,30,"Botanical, Retro + Vintage","Pink, Green, Multi",Paper,,,,,,,,13,13.9,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1940s-1950s,Marin,AV061,Daffodil,Color Way,AV061-1,,"mottled, mottling, texture, variegated",https://s3-us-west-2.amazonaws.com/astek-product-images/1940s-1950s/AV061-1_Marin_DAFFODIL.jpg,,6.5,Square Foot,1,30,"Retro + Vintage, Abstract",Yellow,Paper,,,,,,,,13,14.1,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1940s-1950s,Marin,AV061,Rosy,Color Way,AV061-2,,"mottled, mottling, texture, variegated",https://s3-us-west-2.amazonaws.com/astek-product-images/1940s-1950s/AV061-2_Marin_ROSY.jpg,,6.5,Square Foot,1,30,"Retro + Vintage, Abstract",Pink,Paper,,,,,,,,13,14.1,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1940s-1950s,Floral Playground,AV062,Floral Playground,Master,AV062,,"floral, flowers, flower",https://s3-us-west-2.amazonaws.com/astek-product-images/1940s-1950s/AV062_Floral_Playground_FLORALPLAYGROUND.jpg,,6.5,Square Foot,1,30,"Retro + Vintage, Botanical",Pink,Paper,,,,,,,,17.33,18.4,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1940s-1950s,Gertie,AV063,Gertie,Master,AV063,,"flower, flowers, floral",https://s3-us-west-2.amazonaws.com/astek-product-images/1940s-1950s/AV063_Gertie_GERTIE.jpg,,6.5,Square Foot,1,30,"Retro + Vintage, Botanical","Yellow, Cream, Pink",Paper,,,,,,,,17.33,17,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1940s-1950s,Harvest Blooms,AV064,Harvest Blooms,Master,AV064,,"flower, flowers, floral",https://s3-us-west-2.amazonaws.com/astek-product-images/1940s-1950s/AV064_Harvest_Blooms_HARVESTBLOOMS.jpg,,6.5,Square Foot,1,30,"Retro + Vintage, Botanical",Orange,Paper,,,,,,,,17.33,17.7,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
