websites,vendor,lead_time,product_category,product_type,collection,design_name,design_sku,variant_name,variant_type,sku,description,keywords,images,install_images,price,sale_unit,sale_quantity,minimum_quantity,style,color,substrate,backing,roll_width_inches,roll_length_yards,mural_width_inches,mural_height_inches,tile_width_inches,tile_height_inches,motif_width_inches,motif_height_inches,repeat_match_type,printed_width_inches,weight,application,removability,washability,color_fastness,fire_rating,print_type,margin_trim,print_to_order
A,Astek,3-6 weeks,Specialty,Metallic,Shimmer,SM16,SM16,SM16,Master,SM16,,"shine, shiny, sheen, mica, mineral, sparkle, glitz, luxe",https://s3-us-west-2.amazonaws.com/astek-product-images/Shimmer/SM16.jpg,,57.25,Yard,1,4,Textural,Red,,Fabric Backed,54,10,,,,,,,Random,,1.25,,Strippable,Vacuum ,Good,Class A,,,No
A,Astek,3-6 weeks,Specialty,Metallic,Shimmer,SM17,SM17,SM17,Master,SM17,,"shine, shiny, sheen, mica, mineral, sparkle, glitz, luxe",https://s3-us-west-2.amazonaws.com/astek-product-images/Shimmer/SM17.jpg,,57.25,Yard,1,4,Textural,Blue,,Fabric Backed,54,10,,,,,,,Random,,1.25,,Strippable,Vacuum ,Good,Class A,,,No
A,Astek,3-6 weeks,Specialty,Metallic,Shimmer,SM18,SM18,SM18,Master,SM18,,"shine, shiny, sheen, mica, mineral, sparkle, glitz, luxe",https://s3-us-west-2.amazonaws.com/astek-product-images/Shimmer/SM18.jpg,,57.25,Yard,1,4,Textural,Pink,,Fabric Backed,54,10,,,,,,,Random,,1.25,,Strippable,Vacuum ,Good,Class A,,,No
A,Astek,3-6 weeks,Specialty,Metallic,Shimmer,SM19,SM19,SM19,Master,SM19,,"shine, shiny, sheen, mica, mineral, sparkle, glitz, luxe",https://s3-us-west-2.amazonaws.com/astek-product-images/Shimmer/SM19.jpg,,57.25,Yard,1,4,Textural,Bronze,,Fabric Backed,54,10,,,,,,,Random,,1.25,,Strippable,Vacuum ,Good,Class A,,,No
A,Astek,3-6 weeks,Specialty,Metallic,Shimmer,SM20,SM20,SM20,Master,SM20,,"shine, shiny, sheen, mica, mineral, sparkle, glitz, luxe",https://s3-us-west-2.amazonaws.com/astek-product-images/Shimmer/SM20.jpg,,57.25,Yard,1,4,Textural,Neutral,,Fabric Backed,54,10,,,,,,,Random,,1.25,,Strippable,Vacuum ,Good,Class A,,,No
A,Astek,3-6 weeks,Specialty,Metallic,Shimmer,SM21,SM21,SM21,Master,SM21,,"shine, shiny, sheen, mica, mineral, sparkle, glitz, luxe",https://s3-us-west-2.amazonaws.com/astek-product-images/Shimmer/SM21.jpg,,57.25,Yard,1,4,Textural,Multi,,Fabric Backed,54,10,,,,,,,Random,,1.25,,Strippable,Vacuum ,Good,Class A,,,No
A,Astek,3-6 weeks,Specialty,Metallic,Shimmer,SM22,SM22,SM22,Master,SM22,,"shine, shiny, sheen, mica, mineral, sparkle, glitz, luxe",https://s3-us-west-2.amazonaws.com/astek-product-images/Shimmer/SM22.jpg,,57.25,Yard,1,4,Textural,Black,,Fabric Backed,54,10,,,,,,,Random,,1.25,,Strippable,Vacuum ,Good,Class A,,,No
A,Astek,3-6 weeks,Specialty,Metallic,Shimmer,SM23,SM23,SM23,Master,SM23,,"shine, shiny, sheen, sparkle, glitz, luxe, sequins, gillter",https://s3-us-west-2.amazonaws.com/astek-product-images/Shimmer/SM23.jpg,,57.25,Yard,1,4,Textural,"White, Green, Pink, Multi",,Fabric Backed,54,10,,,,,,,Random,,1.25,,Strippable,Vacuum ,Good,Class A,,,No
A,Astek,3-6 weeks,Specialty,Metallic,Shimmer,SM24,SM24,SM24,Master,SM24,,"shine, shiny, sheen, sparkle, glitz, luxe, sequins, gillter",https://s3-us-west-2.amazonaws.com/astek-product-images/Shimmer/SM24.jpg,,57.25,Yard,1,4,Textural,"Silver, Multi",,Fabric Backed,54,10,,,,,,,Random,,1.25,,Strippable,Vacuum ,Good,Class A,,,No
A,Astek,3-6 weeks,Specialty,Metallic,Shimmer,SM25,SM25,SM25,Master,SM25,,"shine, shiny, sheen, sparkle, glitz, luxe, sequins, gillter",https://s3-us-west-2.amazonaws.com/astek-product-images/Shimmer/SM25.jpg,,57.25,Yard,1,4,Textural,SIlver,,Fabric Backed,54,10,,,,,,,Random,,1.25,,Strippable,Vacuum ,Good,Class A,,,No
