websites,vendor,product_category,product_type,collection,design_name,design_sku,variant_name,variant_type,sku,description,keywords,images,install_images,price,sale_unit,sale_quantity,minimum_quantity,style,color,substrate,backing,roll_width_inches,roll_length_yards,mural_width_inches,mural_height_inches,tile_width_inches,tile_height_inches,motif_width_inches,vertical_repeat_inches,repeat_match_type,printed_width_inches,weight,application,removability,washability,color_fastness,fire_rating,print_type,margin_trim,print_to_order
"A,H",Astek,Digital,Studio,Digital Library,Frangere,AD472,Violet,Color Way,AD472-1,,"abstract, flower, floral",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library_pt_2/AD472-1_Frangere_VIOLET.jpg,,6.50,Square Foot,1,1,"Botanical, Traditional, Abstract, Contemporary",Purple,Matte Vinyl,,,,,,,,13,14,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Frangere,AD472,Rosea,Color Way,AD472-2,,"abstract, flower, floral",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library_pt_2/AD472-2_Frangere_ROSEA.jpg,,6.50,Square Foot,1,1,"Botanical, Traditional, Abstract, Contemporary","Pink, Multi",Matte Vinyl,,,,,,,,13,14,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Frangere,AD472,Griseo,Color Way,AD472-3,,"abstract, flower, floral",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library_pt_2/AD472-3_Frangere_GRISEO.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library_pt_2/AD472-3_Frangere_GRISEO_install.jpg,6.50,Square Foot,1,1,"Botanical, Traditional, Abstract, Contemporary",Black and White,Matte Vinyl,,,,,,,,13,14,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Allegro,AD474,Aqueous,Color Way,AD474-1,,"abstract, painted, illustrative, graphic",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library_pt_2/AD474-1_Allegro_AQUEOUS.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library_pt_2/AD474-1_Allegro_AQUEOUS_install.jpg,6.50,Square Foot,1,1,"Botanical, Traditional, Abstract, Contemporary","Brown, Black",Matte Vinyl,,,,,,,,50,28.8,Straight,50,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Allegro,AD474,Flow,Color Way,AD474-2,,"abstract, painted, illustrative, graphic",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library_pt_2/AD474-2_Allegro_FLOW.jpg,,6.50,Square Foot,1,1,"Botanical, Traditional, Abstract, Contemporary","Blue, White",Matte Vinyl,,,,,,,,50,28.8,Straight,50,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Allegro,AD474,Cambre,Color Way,AD474-3,,"abstract, painted, illustrative, graphic",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library_pt_2/AD474-3_Allegro_CAMBRE.jpg,,6.50,Square Foot,1,1,"Botanical, Traditional, Abstract, Contemporary","White, Beige",Matte Vinyl,,,,,,,,50,28.8,Straight,50,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Frame,AD476,Lock,Color Way,AD476-1,,"abstract, graphic",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library_pt_2/AD476-1_Frame_LOCK.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library_pt_2/AD476-1_Frame_LOCK_install.jpg,6.50,Square Foot,1,1,"Abstract, Geometric",Black,Matte Vinyl,,,,,,,,52,35.7,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Frame,AD476,Latch,Color Way,AD476-2,,"abstract, graphic",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library_pt_2/AD476-2_Frame_LATCH.jpg,,6.50,Square Foot,1,1,"Abstract, Geometric",Brown,Matte Vinyl,,,,,,,,52,35.7,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Frame,AD476,Hasp,Color Way,AD476-3,,"abstract, graphic",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library_pt_2/AD476-3_Frame_HASP.jpg,,6.50,Square Foot,1,1,"Abstract, Geometric",Blue,Matte Vinyl,,,,,,,,52,35.7,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Mojave,AD477,Agave,Color Way,AD477-1,,"illustrative, graphic, botanical, painted, abstract, leaf, leaves",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library_pt_2/AD477-1_Mojave_AGAVE.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library_pt_2/AD477-1_Mojave_AGAVE_install.jpg,6.50,Square Foot,1,1,"Traditional, Botanical, Abstract, Illustrative","Black, Green, Multi",Matte Vinyl,,,,,,,,25,33,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
