websites,vendor,lead_time,product_category,product_type,collection,design_name,design_sku,variant_name,variant_type,sku,description,keywords,images,install_images,price,sale_unit,sale_quantity,minimum_quantity,style,color,substrate,backing,roll_width_inches,roll_length_yards,mural_width_inches,mural_height_inches,tile_width_inches,tile_height_inches,motif_width_inches,vertical_repeat_inches,repeat_match_type,printed_width_inches,weight,application,removability,washability,color_fastness,fire_rating,print_type,margin_trim,print_to_order
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,Dado Panel Rococo,RD06730,Dado Panel Rococo,Master,RD06730,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD06730_Dado_Panel_Rococo_DADOPANELROCOCO.jpg,,109.99,Roll,1,1,"Retro + Vintage, Textural",White,,Vinyl,40.5,7.5,,,,,,,Straight,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,Original Arundel,RD100,Original Arundel,Master,RD100,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD100_Original_Arundel_ORIGINALARUNDEL.jpg,,42.99,Roll,1,1,"Retro + Vintage, Textural",White,,Vinyl,20.5,11,,,,,,,Free,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,Original Westminster,RD101,Original Westminster,Master,RD101,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD101_Original_Westminster_ORIGINALWESTMINSTER.jpg,,42.99,Roll,1,1,"Painterly, Textural",White,,Vinyl,20.5,11,,,,,,,Straight,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,Original Derby,RD124,Original Derby,Master,RD124,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD124_Original_Derby_ORIGINALDERBY.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD124_Original_Derby_ORIGINALDERBY_install.jpg,42.99,Roll,1,1,"Botanical, Textural",White,,Vinyl,20.5,11,,,,,,,Straight,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,Original Berkeley,RD125,Original Berkeley,Master,RD125,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD125_Original_Berkeley_ORIGINALBERKELEY.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD125_Original_Berkeley_ORIGINALBERKELEY_install.jpg,42.99,Roll,1,1,"Geometric, Textural",White,,Vinyl,20.5,11,,,,,,,Straight,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,Cloisters,RD126,Cloisters,Master,RD126,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD126_Cloisters_CLOISTERS.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD126_Cloisters_CLOISTERS_install.jpg,56.99,Roll,1,1,"Art Nouveau, Textural",White,,Vinyl,20.5,11,,,,,25.2,,Offset,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,Original Clarendon,RD134,Original Clarendon,Master,RD134,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD134_Original_Clarendon_ORIGINALCLARENDON.jpg,,42.99,Roll,1,1,"Retro + Vintage, Textural",White,,Vinyl,20.5,11,,,,,,,Straight,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,Ingrain,RD165,Ingrain,Master,RD165,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD165_Ingrain_INGRAIN.jpg,,42.99,Roll,1,1,"Retro + Vintage, Textural",White,,Vinyl,20.5,11,,,,,,,Straight,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,Original Shelburne,RD169,Original Shelburne,Master,RD169,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD169_Original_Shelburne_ORIGINALSHELBURNE.jpg,,42.99,Roll,1,1,"Retro + Vintage, Textural",White,,Vinyl,20.5,11,,,,,,,Free,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,Original Kingston,RD171,Original Kingston,Master,RD171,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD171_Original_Kingston_ORIGINALKINGSTON.jpg,,42.99,Roll,1,1,"Faux Finish, Textural",White,,Vinyl,20.5,11,,,,,,,Straight,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,Original Wilton,RD314,Original Wilton,Master,RD314,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD314_Original_Wilton_ORIGINALWILTON.jpg,,42.99,Roll,1,1,"Botanical, Textural",White,,Vinyl,20.5,11,,,,,,,Straight,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
