websites,vendor,product_category,product_type,collection,design_name,design_sku,variant_name,variant_type,sku,description,keywords,images,install_images,price,sale_unit,sale_quantity,minimum_quantity,style,color,substrate,backing,roll_width_inches,roll_length_yards,mural_width_inches,mural_height_inches,tile_width_inches,tile_height_inches,motif_width_inches,vertical_repeat_inches,repeat_match_type,printed_width_inches,weight,application,removability,washability,color_fastness,fire_rating,print_type,margin_trim,print_to_order
H,Astek,Digital,Vintage,1920s-1930s,Carolann,AV424,Carolann,Master,AV424,,"flower, flowers, floral, decorative, ornamental, blossoms, blooms",https://s3-us-west-2.amazonaws.com/astek-product-images/1920s-1930s_pt_2/AV424_Carolann_CAROLANN.jpg,,6.5,Square Foot,1,30,"Retro + Vintage, Botanical","Green, Multi",Paper,,,,,,,,17.33,15,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1920s-1930s,Nadia,AV425,Nadia,Master,AV425,,"flower, flowers, floral, decorative, ornamental, blossoms, blooms",https://s3-us-west-2.amazonaws.com/astek-product-images/1920s-1930s_pt_2/AV425_Nadia_NADIA.jpg,,6.5,Square Foot,1,30,"Retro + Vintage, Botanical","Yellow, Multi",Paper,,,,,,,,17.33,16,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1920s-1930s,Martha,AV426,Martha,Master,AV426,,"flower, flowers, floral, decorative, ornamental, blossoms, blooms",https://s3-us-west-2.amazonaws.com/astek-product-images/1920s-1930s_pt_2/AV426_Martha_MARTHA.jpg,,6.5,Square Foot,1,30,"Retro + Vintage, Botanical",Multi,Paper,,,,,,,,13,13.6,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1920s-1930s,Maia,AV427,Maia,Master,AV427,,"flower, flowers, floral, decorative, ornamental, blossoms, blooms",https://s3-us-west-2.amazonaws.com/astek-product-images/1920s-1930s_pt_2/AV427_Maia_MAIA.jpg,,6.5,Square Foot,1,30,"Retro + Vintage, Botanical","Beige, Multi",Paper,,,,,,,,17.33,12.7,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1920s-1930s,Jeannette,AV428,Jeannette,Master,AV428,,"flower, flowers, floral, decorative, ornamental, blossoms, blooms",https://s3-us-west-2.amazonaws.com/astek-product-images/1920s-1930s_pt_2/AV428_Jeannette_JEANNETTE.jpg,,6.5,Square Foot,1,30,"Retro + Vintage, Botanical",Yellow,Paper,,,,,,,,13,11.9,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1920s-1930s,Darlene,AV429,Darlene,Master,AV429,,"flower, flowers, floral, decorative, ornamental, blossoms, blooms",https://s3-us-west-2.amazonaws.com/astek-product-images/1920s-1930s_pt_2/AV429_Darlene_DARLENE.jpg,,6.5,Square Foot,1,30,"Retro + Vintage, Botanical",Multi,Paper,,,,,,,,17.33,16.6,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1920s-1930s,Diane,AV430,Diane,Master,AV430,,"flower, flowers, floral, decorative, ornamental, blossoms, blooms",https://s3-us-west-2.amazonaws.com/astek-product-images/1920s-1930s_pt_2/AV430_Diane_DIANE.jpg,,6.5,Square Foot,1,30,"Retro + Vintage, Botanical",Multi,Paper,,,,,,,,17.33,22.4,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1920s-1930s,Roberta,AV431,Roberta,Master,AV431,,"flower, flowers, floral, decorative, ornamental, blossoms, blooms",https://s3-us-west-2.amazonaws.com/astek-product-images/1920s-1930s_pt_2/AV431_Roberta_ROBERTA.jpg,,6.5,Square Foot,1,30,"Retro + Vintage, Botanical",Multi,Paper,,,,,,,,17.33,17,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1920s-1930s,Hazel,AV432,Hazel,Master,AV432,,"flower, flowers, floral, decorative, ornamental, blossoms, blooms",https://s3-us-west-2.amazonaws.com/astek-product-images/1920s-1930s_pt_2/AV432_Hazel_HAZEL.jpg,,6.5,Square Foot,1,30,"Retro + Vintage, Botanical",Multi,Paper,,,,,,,,10.4,9.05,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1920s-1930s,Margot,AV433,Margot,Master,AV433,,"flower, flowers, floral, decorative, ornamental, blossoms, blooms",https://s3-us-west-2.amazonaws.com/astek-product-images/1920s-1930s_pt_2/AV433_Margot_MARGOT.jpg,,6.5,Square Foot,1,30,"Retro + Vintage, Botanical","Yellow, Green",Paper,,,,,,,,17.33,12.9,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
