websites,vendor,product_category,product_type,collection,design_name,design_sku,variant_name,variant_type,sku,description,keywords,images,install_images,price,sale_unit,sale_quantity,minimum_quantity,style,color,substrate,backing,roll_width_inches,roll_length_yards,mural_width_inches,mural_height_inches,tile_width_inches,tile_height_inches,motif_width_inches,vertical_repeat_inches,repeat_match_type,printed_width_inches,weight,application,removability,washability,color_fastness,fire_rating,print_type,margin_trim,print_to_order
H,Astek,Digital,Vintage,1960s-1970s,Gulls,AV183,Gulls,Master,AV183,,"birds, bird, seagulls, flight",https://s3-us-west-2.amazonaws.com/astek-product-images/1960s-1970s_pt_2/AV183_Gulls_GULLS.jpg,,6.50,Square Foot,1,30,"Retro + Vintage, Animalia","Cream, Pink",Paper,,,,,,,,26,31.8,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1960s-1970s,Wine & Dine,AV184,Wine & Dine,Master,AV184,,"labels, wine, wine label, vino",https://s3-us-west-2.amazonaws.com/astek-product-images/1960s-1970s_pt_2/AV184_Wine_Dine_WINEDINE.jpg,,6.50,Square Foot,1,30,Retro + Vintage,"Neutral, Beige",Paper,,,,,,,,26,33.2,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1960s-1970s,Sea Explorer,AV185,Sea Explorer,Master,AV185,,"map, cartography, glove, world, earth",https://s3-us-west-2.amazonaws.com/astek-product-images/1960s-1970s_pt_2/AV185_Sea_Explorer_SEAEXPLORER.jpg,,6.50,Square Foot,1,30,Retro + Vintage,Multi,Paper,,,,,,,,26,25.8,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1960s-1970s,Harlequin Crayon,AV186,Harlequin Crayon,Master,AV186,,"diamonds, argyle",https://s3-us-west-2.amazonaws.com/astek-product-images/1960s-1970s_pt_2/AV186_Harlequin_Crayon_HARLEQUINCRAYON.jpg,,6.50,Square Foot,1,30,Retro + Vintage,Multi,Paper,,,,,,,,17.33,7.42,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1960s-1970s,Modish,AV187,Modish,Master,AV187,,"dimonds, squares, triangles, circles, shapes, linear, lines, outlines, contours",https://s3-us-west-2.amazonaws.com/astek-product-images/1960s-1970s_pt_2/AV187_Modish_MODISH.jpg,,6.50,Square Foot,1,30,"Retro + Vintage, Geometric","Grey, Neutral",Paper,,,,,,,,1.53,3.9,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1960s-1970s,Contempo,AV188,Contempo,Master,AV188,,"hatch, line, stripe",https://s3-us-west-2.amazonaws.com/astek-product-images/1960s-1970s_pt_2/AV188_Contempo_CONTEMPO.jpg,,6.50,Square Foot,1,30,"Retro + Vintage, Stripes + Plaid",Orange,Paper,,,,,,,,26,14.6,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1960s-1970s,Moroccan Rug,AV189,Moroccan Rug,Master,AV189,,"textile, patchwork",https://s3-us-west-2.amazonaws.com/astek-product-images/1960s-1970s_pt_2/AV189_Moroccan_Rug_MOROCCANRUG.jpg,,6.50,Square Foot,1,30,Retro + Vintage,"Red, Multi",Paper,,,,,,,,10.4,15.85,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1960s-1970s,Pagoda Paradise,AV190,Pagoda Paradise,Master,AV190,,"bamboo, column, basket, stripe",https://s3-us-west-2.amazonaws.com/astek-product-images/1960s-1970s_pt_2/AV190_Pagoda_Paradise_PAGODAPARADISE.jpg,,6.50,Square Foot,1,30,"Retro + Vintage, Stripes + Plaid","Grey, Neutral",Paper,,,,,,,,5.2,9.4,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1960s-1970s,Candy Stripe,AV191,Candy Stripe,Master,AV191,,"hatch, line, stripe, pinline, pinstripe",https://s3-us-west-2.amazonaws.com/astek-product-images/1960s-1970s_pt_2/AV191_Candy_Stripe_CANDYSTRIPE.jpg,,6.50,Square Foot,1,30,"Retro + Vintage, Stripes + Plaid",Multi,Paper,,,,,,,,5.2,19.5,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1960s-1970s,Patriot,AV192,Patriot,Master,AV192,,"crest, eagle, patriotic",https://s3-us-west-2.amazonaws.com/astek-product-images/1960s-1970s_pt_2/AV192_Patriot_PATRIOT.jpg,,6.50,Square Foot,1,30,"Retro + Vintage, Stripes + Plaid",Beige,Paper,,,,,,,,13,24.1,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1960s-1970s,E Pluribus Unum,AV193,E Pluribus Unum,Master,AV193,,"crest, eagle, patriotic",https://s3-us-west-2.amazonaws.com/astek-product-images/1960s-1970s_pt_2/AV193_E_Pluribus_Unum_EPLURIBUSUNUM.jpg,,6.50,Square Foot,1,30,"Retro + Vintage, Stripes + Plaid","Grey, Neutral",Paper,,,,,,,,13,8.6,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1960s-1970s,Safari Animal,AV194,Safari Animal,Master,AV194,,"jungle, animals, zebra, giraffe, parrot, tiger, toucan",https://s3-us-west-2.amazonaws.com/astek-product-images/1960s-1970s_pt_2/AV194_Safari_Animal_SAFARIANIMAL.jpg,,6.50,Square Foot,1,30,"Retro + Vintage, Animalia",Black + White,Paper,,,,,,,,13,12.85,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
