websites,vendor,product_category,product_type,collection,design_name,design_sku,variant_name,variant_type,sku,description,keywords,images,install_images,price,sale_unit,sale_quantity,minimum_quantity,style,color,substrate,backing,roll_width_inches,roll_length_yards,mural_width_inches,mural_height_inches,tile_width_inches,tile_height_inches,motif_width_inches,vertical_repeat_inches,repeat_match_type,printed_width_inches,weight,application,removability,washability,color_fastness,fire_rating,print_type,margin_trim,print_to_order
H,Astek,Digital,Vintage,1920s-1930s,Greta,AV015,Greta,Master,AV015,,"floral, flower, flowers, ditsy",https://s3-us-west-2.amazonaws.com/astek-product-images/1920s-1930s/AV015_Greta_GRETA.jpg,,6.5,Square Foot,1,1,"Retro + Vintage, Botanical","Beige, Multi",Paper,,,,,,,,17.33,13.61,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1920s-1930s,Claudette,AV016,Claudette,Master,AV016,,"floral, flower, flowers, ditsy",https://s3-us-west-2.amazonaws.com/astek-product-images/1920s-1930s/AV016_Claudette_CLAUDETTE.jpg,,6.5,Square Foot,1,1,"Retro + Vintage, Botanical","Blue, Multi",Paper,,,,,,,,13,11.76,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1920s-1930s,Carole,AV017,Carole,Master,AV017,,"floral, flower, flowers, ditsy",https://s3-us-west-2.amazonaws.com/astek-product-images/1920s-1930s/AV017_Carole_CAROLE.jpg,,6.5,Square Foot,1,1,"Retro + Vintage, Botanical",Multi,Paper,,,,,,,,17.33,15.985,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1920s-1930s,Vivien,AV018,Vivien,Master,AV018,,"floral, flower, flowers, ditsy",https://s3-us-west-2.amazonaws.com/astek-product-images/1920s-1930s/AV018_Vivien_VIVIEN.jpg,,6.5,Square Foot,1,1,"Retro + Vintage, Botanical","Yellow, Multi",Paper,,,,,,,,17.33,17.282,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1920s-1930s,Marlene,AV019,Marlene,Master,AV019,,"floral, flower, flowers, ditsy",https://s3-us-west-2.amazonaws.com/astek-product-images/1920s-1930s/AV019_Marlene_MARLENE.jpg,,6.5,Square Foot,1,1,"Retro + Vintage, Botanical","Beige, Multi",Paper,,,,,,,,26,19.8,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1920s-1930s,Katherine,AV020,Katherine,Master,AV020,,"floral, flower, flowers, ditsy",https://s3-us-west-2.amazonaws.com/astek-product-images/1920s-1930s/AV020_Katherine_KATHERINE.jpg,,6.5,Square Foot,1,1,"Retro + Vintage, Botanical","Pink, Multi",Paper,,,,,,,,17.33,15.645,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1920s-1930s,Bette,AV021,Bette,Master,AV021,,"floral, flower, flowers, ditsy",https://s3-us-west-2.amazonaws.com/astek-product-images/1920s-1930s/AV021_Bette_BETTE.jpg,,6.5,Square Foot,1,1,"Retro + Vintage, Botanical","Yellow, Multi",Paper,,,,,,,,26,21.76,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1920s-1930s,Esther,AV022,Esther,Master,AV022,,"floral, flower, flowers, ditsy",https://s3-us-west-2.amazonaws.com/astek-product-images/1920s-1930s/AV022_Esther_ESTHER.jpg,,6.5,Square Foot,1,1,"Retro + Vintage, Botanical","Cream, Multi",Paper,,,,,,,,8.67,7.535,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1920s-1930s,Bobbie,AV023,Bobbie,Master,AV023,,"floral, flower, flowers, ditsy",https://s3-us-west-2.amazonaws.com/astek-product-images/1920s-1930s/AV023_Bobbie_BOBBIE.jpg,,6.5,Square Foot,1,1,"Retro + Vintage, Botanical","Beige, Multi",Paper,,,,,,,,17.33,15.173,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1920s-1930s,Jean,AV024,Jean,Master,AV024,,"floral, flower, flowers, ditsy",https://s3-us-west-2.amazonaws.com/astek-product-images/1920s-1930s/AV024_Jean_JEAN.jpg,,6.5,Square Foot,1,1,"Retro + Vintage, Botanical",Multi,Paper,,,,,,,,13,13.1,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1920s-1930s,Paramount,AV025,Paramount,Master,AV025,,"flower, flowers, floral, diamond, star, ornate, ornament",https://s3-us-west-2.amazonaws.com/astek-product-images/1920s-1930s/AV025_Paramount_PARAMOUNT.jpg,,6.5,Square Foot,1,1,"Retro + Vintage, Botanical, Traditional","Grey, Blue, White",Paper,,,,,,,,8.67,18.18,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1920s-1930s,Cyril,AV026,Cyril,Master,AV026,,"harlequin, diamond, argyle",https://s3-us-west-2.amazonaws.com/astek-product-images/1920s-1930s/AV026_Cyril_CYRIL.jpg,,6.5,Square Foot,1,1,"Retro + Vintage, Art Deco","Beige, Neutral, Red",Paper,,,,,,,,6.5,13.51,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1920s-1930s,Roosevelt,AV027,Roosevelt,Master,AV027,,"floral, flowers, flower, crest, lapel",https://s3-us-west-2.amazonaws.com/astek-product-images/1920s-1930s/AV027_Roosevelt_ROOSEVELT.jpg,,6.5,Square Foot,1,1,"Retro + Vintage, Botanical, Traditional","Grey, Mutli",Paper,,,,,,,,8.67,9,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1920s-1930s,Margaret,AV028,Margaret,Master,AV028,,"floral, flowers, kitchen, squares, checkers",https://s3-us-west-2.amazonaws.com/astek-product-images/1920s-1930s/AV028_Margaret_MARGARET.jpg,,6.5,Square Foot,1,1,"Retro + Vintage, Botanical, Traditional","Red, Multi",Paper,,,,,,,,6.5,6.78,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1920s-1930s,Bella,AV029,Bella,Master,AV029,,"floral, stripe, flowers",https://s3-us-west-2.amazonaws.com/astek-product-images/1920s-1930s/AV029_Bella_BELLA.jpg,,6.5,Square Foot,1,1,"Retro + Vintage, Botanical, Traditional","Red, Neutral, Multi",Paper,,,,,,,,17.33,15,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1920s-1930s,Huxley,AV030,Huxley,Master,AV030,,"ornate, stripe, intricate, tonal",https://s3-us-west-2.amazonaws.com/astek-product-images/1920s-1930s/AV030_Huxley_HUXLEY.jpg,,6.5,Square Foot,1,1,"Retro + Vintage, Stripes + Plaid, Traditional","Beige, Neutral",Paper,,,,,,,,17,13.17,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1920s-1930s,Irene,AV031,Irene,Master,AV031,,"floral, flower, flowers, vines, ",https://s3-us-west-2.amazonaws.com/astek-product-images/1920s-1930s/AV031_Irene_IRENE.jpg,,6.5,Square Foot,1,1,"Retro + Vintage, Botanical, Traditional","Grey, Green, Off-White",Paper,,,,,,,,6.5,6.82,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1920s-1930s,Judy,AV032,Judy,Master,AV032,,"flower, flowers, floral, tufts, tufted",https://s3-us-west-2.amazonaws.com/astek-product-images/1920s-1930s/AV032_Judy_JUDY.jpg,,6.5,Square Foot,1,1,"Retro + Vintage, Botanical, ","Green, Pink",Paper,,,,,,,,6.5,5.09,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1920s-1930s,Mae,AV033,Mae,Master,AV033,,"flower, flowers, floral, diamond, star, ornate, ornament",https://s3-us-west-2.amazonaws.com/astek-product-images/1920s-1930s/AV033_Mae_MAE.jpg,,6.5,Square Foot,1,1,"Retro + Vintage, Botanical, Traditional","Blue, Pink, Neutral",Paper,,,,,,,,13,14.1,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1920s-1930s,Loretta,AV034,Loretta,Master,AV034,,"floral, flowers, flower, ",https://s3-us-west-2.amazonaws.com/astek-product-images/1920s-1930s/AV034_Loretta_LORETTA.jpg,,6.5,Square Foot,1,1,"Retro + Vintage, Botanical, ","Pink, Multi",Paper,,,,,,,,26,14.4,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1920s-1930s,Kitchenette,AV035,Kitchenette,Master,AV035,,"kitchen, conversational, dishware, dishes, fruit, sweet, ",https://s3-us-west-2.amazonaws.com/astek-product-images/1920s-1930s/AV035_Kitchenette_KITCHENETTE.jpg,,6.5,Square Foot,1,1,"Retro + Vintage,",Multi,Paper,,,,,,,,8.67,10.11,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1920s-1930s,Myrna,AV036,Myrna,Master,AV036,,"flower, flowers, floral, square, ditsy, deco, ",https://s3-us-west-2.amazonaws.com/astek-product-images/1920s-1930s/AV036_Myrna_MYRNA.jpg,,6.5,Square Foot,1,1,"Retro + Vintage, Botanical, Stripes + Plaid",Neutral,Paper,,,,,,,,13,7.28,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1920s-1930s,La Rochelle,AV037,La Rochelle,Master,AV037,,"ornate, ornamental, flourish, filagree, fleur, scenic, landscape",https://s3-us-west-2.amazonaws.com/astek-product-images/1920s-1930s/AV037_La_Rochelle_LAROCHELLE.jpg,,6.5,Square Foot,1,1,"Retro + Vintage, Traditional, Scenic + Toile","Yellow, Beige, Multi",Paper,,,,,,,,26,25.89,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
