websites,vendor,product_category,product_type,collection,design_name,design_sku,variant_name,variant_type,sku,description,keywords,images,install_images,price,sale_unit,sale_quantity,minimum_quantity,style,color,substrate,backing,roll_width_inches,roll_length_yards,mural_width_inches,mural_height_inches,tile_width_inches,tile_height_inches,motif_width_inches,vertical_repeat_inches,repeat_match_type,printed_width_inches,weight,application,removability,washability,color_fastness,fire_rating,print_type,margin_trim,print_to_order
H,Astek,Digital,Vintage,Pre-1920s,Splendor,AV308,Splendor,Master,AV308,,"damask, traditional, ornate, ornament",https://s3-us-west-2.amazonaws.com/astek-product-images/Pre-1920s/AV308_Splendor_SPLENDOR.jpg,,6.5,Square Foot,1,30,"Retro + Vintage, Damask, Traditional","Beige, ",Paper,,,,,,,,8.67,11.6,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,Pre-1920s,Pageant,AV309,Pageant,Master,AV309,,"damask, traditional, ornate, ornament",https://s3-us-west-2.amazonaws.com/astek-product-images/Pre-1920s/AV309_Pageant_PAGEANT.jpg,,6.5,Square Foot,1,30,"Retro + Vintage, Damask, Traditional",Yellow,Paper,,,,,,,,13,24,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
