websites,vendor,product_category,product_type,collection,design_name,design_sku,variant_name,variant_type,sku,description,keywords,images,install_images,price,sale_unit,sale_quantity,minimum_quantity,style,color,substrate,backing,roll_width_inches,roll_length_yards,mural_width_inches,mural_height_inches,tile_width_inches,tile_height_inches,motif_width_inches,motif_height_inches,repeat_match_type,printed_width_inches,weight,application,removability,washability,color_fastness,fire_rating,print_type,margin_trim,print_to_order
"A,H",Astek,Digital,Studio,Marbles,Rimini,AD511,Rimini,Master,AD511,,"stone, mineral, luxe, slab ",https://s3-us-west-2.amazonaws.com/astek-product-images/Marbles/AD511_Rimini_RIMINI.jpg,,7.00,Square Foot,1,1,Faux Finish,Blue,Matte Vinyl,,,,,,,,48,96,,48,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Marbles,Ferrara,AD512,Ferrara,Master,AD512,,"stone, mineral, luxe, slab ",https://s3-us-west-2.amazonaws.com/astek-product-images/Marbles/AD512_Ferrara_FERRARA.jpg,,7.00,Square Foot,1,1,Faux Finish,Blue,Matte Vinyl,,,,,,,,52,95.8,,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Marbles,Bari,AD513,Bari,Master,AD513,,"stone, mineral, luxe, slab ",https://s3-us-west-2.amazonaws.com/astek-product-images/Marbles/AD513_Bari_BARI.jpg,,7.00,Square Foot,1,1,Faux Finish,Brown,Matte Vinyl,,,,,,,,52,96,,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Marbles,Viareggio,AD514,Viareggio,Master,AD514,,"stone, mineral, luxe, slab ",https://s3-us-west-2.amazonaws.com/astek-product-images/Marbles/AD514_Viareggio_VIAREGGIO.jpg,,7.00,Square Foot,1,1,Faux Finish,Orange,Matte Vinyl,,,,,,,,52,27,,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Marbles,Marsala,AD515,Marsala,Master,AD515,,"stone, mineral, luxe, slab ",https://s3-us-west-2.amazonaws.com/astek-product-images/Marbles/AD515_Marsala_MARSALA.jpg,,7.00,Square Foot,1,1,Faux Finish,Brown,Matte Vinyl,,,,,,,,40,78,,40,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Marbles,Alessandria,AD516,Alessandria,Master,AD516,,"stone, mineral, luxe, slab ",https://s3-us-west-2.amazonaws.com/astek-product-images/Marbles/AD516_Alessandria_ALESSANDRIA.jpg,,7.00,Square Foot,1,1,Faux Finish,Brown,Matte Vinyl,,,,,,,,52,28.5,,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Marbles,Foggia,AD517,Foggia,Master,AD517,,"stone, mineral, luxe, slab ",https://s3-us-west-2.amazonaws.com/astek-product-images/Marbles/AD517_Foggia_FOGGIA.jpg,,7.00,Square Foot,1,1,Faux Finish,Red,Matte Vinyl,,,,,,,,35.5,29.5,,35.5,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Marbles,Potenza,AD518,Potenza,Master,AD518,,"stone, mineral, luxe, slab ",https://s3-us-west-2.amazonaws.com/astek-product-images/Marbles/AD518_Potenza_POTENZA.jpg,,7.00,Square Foot,1,1,Faux Finish,Purple,Matte Vinyl,,,,,,,,35,23,,35,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Marbles,Massa,AD519,Massa,Master,AD519,,"stone, mineral, luxe, slab ",https://s3-us-west-2.amazonaws.com/astek-product-images/Marbles/AD519_Massa_MASSA.jpg,,7.00,Square Foot,1,1,Faux Finish,Beige,Matte Vinyl,,,,,,,,38,29,,38,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Marbles,Padua,AD520,Padua,Master,AD520,,"stone, mineral, luxe, slab ",https://s3-us-west-2.amazonaws.com/astek-product-images/Marbles/AD520_Padua_PADUA.jpg,,7.00,Square Foot,1,1,Faux Finish,Green,Matte Vinyl,,,,,,,,52,96,,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Marbles,Capri,AD521,Capri,Master,AD521,,"stone, mineral, luxe, slab ",https://s3-us-west-2.amazonaws.com/astek-product-images/Marbles/AD521_Capri_CAPRI.jpg,,7.00,Square Foot,1,1,Faux Finish,Blue,Matte Vinyl,,,,,,,,52,25,,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Marbles,Palermo,AD522,Palermo,Master,AD522,,"stone, mineral, luxe, slab ",https://s3-us-west-2.amazonaws.com/astek-product-images/Marbles/AD522_Palermo_PALERMO.jpg,,7.00,Square Foot,1,1,Faux Finish,Green,Matte Vinyl,,,,,,,,52,96,,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Marbles,Genoa,AD523,Genoa,Master,AD523,,"stone, mineral, luxe, slab ",https://s3-us-west-2.amazonaws.com/astek-product-images/Marbles/AD523_Genoa_GENOA.jpg,,7.00,Square Foot,1,1,Faux Finish,Orange,Matte Vinyl,,,,,,,,52,96,,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Marbles,Turin,AD524,Turin,Master,AD524,,"stone, mineral, luxe, slab ",https://s3-us-west-2.amazonaws.com/astek-product-images/Marbles/AD524_Turin_TURIN.jpg,,7.00,Square Foot,1,1,Faux Finish,Green,Matte Vinyl,,,,,,,,52,96,,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Marbles,Modena,AD525,Modena,Master,AD525,,"stone, mineral, luxe, slab ",https://s3-us-west-2.amazonaws.com/astek-product-images/Marbles/AD525_Modena_MODENA.jpg,,7.00,Square Foot,1,1,Faux Finish,Green,Matte Vinyl,,,,,,,,52,96,,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Marbles,Livorno,AD526,Livorno,Master,AD526,,"stone, mineral, luxe, slab ",https://s3-us-west-2.amazonaws.com/astek-product-images/Marbles/AD526_Livorno_LIVORNO.jpg,,7.00,Square Foot,1,1,Faux Finish,Beige,Matte Vinyl,,,,,,,,50,98,,50,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Marbles,Sassari,AD527,Sassari,Master,AD527,,"stone, mineral, luxe, slab ",https://s3-us-west-2.amazonaws.com/astek-product-images/Marbles/AD527_Sassari_SASSARI.jpg,,7.00,Square Foot,1,1,Faux Finish,Blue,Matte Vinyl,,,,,,,,52,52,,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
