websites,vendor,product_category,product_type,collection,design_name,design_sku,variant_name,variant_type,sku,description,keywords,images,install_images,price,sale_unit,sale_quantity,minimum_quantity,style,color,substrate,backing,roll_width_inches,roll_length_yards,mural_width_inches,mural_height_inches,tile_width_inches,tile_height_inches,motif_width_inches,vertical_repeat_inches,repeat_match_type,printed_width_inches,weight,application,removability,washability,color_fastness,fire_rating,print_type,margin_trim,print_to_order
H,Astek,Digital,Vintage,1960s-1970s,Gardenia,AV107,Ruby,Color Way,AV107-1,,"mod, psychedelic, floral, flower, flowers, vines, ",https://s3-us-west-2.amazonaws.com/astek-product-images/1960s-1970s_pt_1/AV107-1_Gardenia_RUBY.jpg,,6.5,Square Foot,1,1,"Retro + Vintage, Botanical",Red,Paper,,,,,,,,26,23.4,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1960s-1970s,Gardenia,AV107,Cobalt,Color Way,AV107-2,,"mod, psychedelic, floral, flower, flowers, vines, ",https://s3-us-west-2.amazonaws.com/astek-product-images/1960s-1970s_pt_1/AV107-2_Gardenia_COBALT.jpg,,6.5,Square Foot,1,1,"Retro + Vintage, Botanical",Blue,Paper,,,,,,,,26,23.4,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1960s-1970s,Gardenia,AV107,Green,Color Way,AV107-3,,"mod, psychedelic, floral, flower, flowers, vines, ",https://s3-us-west-2.amazonaws.com/astek-product-images/1960s-1970s_pt_1/AV107-3_Gardenia_GREEN.jpg,,6.5,Square Foot,1,1,"Retro + Vintage, Botanical","Green, Yellow",Paper,,,,,,,,26,23.4,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1960s-1970s,Donna,AV108,Fuschia,Color Way,AV108-1,,"mod, psychedelic, floral, flower, flowers, vines, ",https://s3-us-west-2.amazonaws.com/astek-product-images/1960s-1970s_pt_1/AV108-1_Donna_FUSCHIA.jpg,,6.5,Square Foot,1,1,"Retro + Vintage, Botanical","Pink, Red, Orange",Paper,,,,,,,,26,26.28,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1960s-1970s,Donna,AV108,Periwinkle,Color Way,AV108-2,,"mod, psychedelic, floral, flower, flowers, vines, ",https://s3-us-west-2.amazonaws.com/astek-product-images/1960s-1970s_pt_1/AV108-2_Donna_PERIWINKLE.jpg,,6.5,Square Foot,1,1,"Retro + Vintage, Botanical","Blue, Neutral",Paper,,,,,,,,26,26.28,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1960s-1970s,Donna,AV108,Chartreuse,Color Way,AV108-3,,"mod, psychedelic, floral, flower, flowers, vines, ",https://s3-us-west-2.amazonaws.com/astek-product-images/1960s-1970s_pt_1/AV108-3_Donna_CHARTREUSE.jpg,,6.5,Square Foot,1,1,"Retro + Vintage, Botanical","Yellow, Green",Paper,,,,,,,,26,26.28,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1960s-1970s,Donna,AV108,Tangerine,Color Way,AV108-4,,"mod, psychedelic, floral, flower, flowers, vines, ",https://s3-us-west-2.amazonaws.com/astek-product-images/1960s-1970s_pt_1/AV108-4_Donna_TANGERINE.jpg,,6.5,Square Foot,1,1,"Retro + Vintage, Botanical",Orange,Paper,,,,,,,,26,26.28,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1960s-1970s,Linda,AV109,Citrus,Color Way,AV109-1,,"mod, psychedelic, floral, flower, flowers, vines, ",https://s3-us-west-2.amazonaws.com/astek-product-images/1960s-1970s_pt_1/AV109-1_Linda_CITRUS.jpg,,6.5,Square Foot,1,1,"Retro + Vintage, Botanical",Orange,Paper,,,,,,,,26,11,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1960s-1970s,Linda,AV109,Melon,Color Way,AV109-2,,"mod, psychedelic, floral, flower, flowers, vines, ",https://s3-us-west-2.amazonaws.com/astek-product-images/1960s-1970s_pt_1/AV109-2_Linda_MELON.jpg,,6.5,Square Foot,1,1,"Retro + Vintage, Botanical","Orange, Green, Brown",Paper,,,,,,,,26,11,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1960s-1970s,Diamondscope,AV110,Mist,Color Way,AV110-1,,"mod, psychedelic, floral, flower, flowers, vines, ",https://s3-us-west-2.amazonaws.com/astek-product-images/1960s-1970s_pt_1/AV110-1_Diamondscope_MIST.jpg,,6.5,Square Foot,1,1,"Retro + Vintage, Botanical","Grey, Yellow, ",Paper,,,,,,,,6.5,6.407,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1960s-1970s,Susan,AV111,Susan,Master,AV111,,"mod, floral, flower, flowers, scallop",https://s3-us-west-2.amazonaws.com/astek-product-images/1960s-1970s_pt_1/AV111_Susan_SUSAN.jpg,,6.5,Square Foot,1,1,"Retro + Vintage, Botanical","Blue, White",Paper,,,,,,,,10.4,9.34,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1960s-1970s,Patricia,AV112,Petal,Color Way,AV112-1,,"mod, floral, flower, flowers, kaleidoscope, ornament, flourish",https://s3-us-west-2.amazonaws.com/astek-product-images/1960s-1970s_pt_1/AV112-1_Patricia_PETAL.jpg,,6.5,Square Foot,1,1,"Retro + Vintage, ","Pink, Grey, White",Paper,,,,,,,,8.66,7.71,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1960s-1970s,Spinograph,AV113,Blueberry,Color Way,AV113-1,,"mod, floral, flower, flowers, kaleidoscope, ornament, flourish",https://s3-us-west-2.amazonaws.com/astek-product-images/1960s-1970s_pt_1/AV113-1_Spinograph_BLUEBERRY.jpg,,6.5,Square Foot,1,1,"Retro + Vintage, ",Blue,Paper,,,,,,,,6.5,6.44,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1960s-1970s,Summer of Love,AV114,Indigo,Color Way,AV114-1,,"mod, floral, flower, flowers, paisley, ornament, flourish",https://s3-us-west-2.amazonaws.com/astek-product-images/1960s-1970s_pt_1/AV114-1_Summer_of_Love_INDIGO.jpg,,6.5,Square Foot,1,1,"Retro + Vintage, ",Blue,Paper,,,,,,,,26,18.451,Half Drop,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1960s-1970s,Summer of Love,AV114,Goldenrod,Color Way,AV114-2,,"mod, floral, flower, flowers, paisley, ornament, flourish",https://s3-us-west-2.amazonaws.com/astek-product-images/1960s-1970s_pt_1/AV114-2_Summer_of_Love_GOLDENROD.jpg,,6.5,Square Foot,1,1,"Retro + Vintage, ","Yellow, Cream",Paper,,,,,,,,26,18.451,Half Drop,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1960s-1970s,Skyline,AV115,Cerulean,Color Way,AV115-1,,"mod, psychedelic, kaleidoscope, kaleidoscopic, ",https://s3-us-west-2.amazonaws.com/astek-product-images/1960s-1970s_pt_1/AV115-1_Skyline_CERULEAN.jpg,,6.5,Square Foot,1,1,"Retro + Vintage, ","Blue, Green",Paper,,,,,,,,13,17.523,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1960s-1970s,Skyline,AV115,Sand,Color Way,AV115-2,,"mod, psychedelic, kaleidoscope, kaleidoscopic, ",https://s3-us-west-2.amazonaws.com/astek-product-images/1960s-1970s_pt_1/AV115-2_Skyline_SAND.jpg,,6.5,Square Foot,1,1,"Retro + Vintage, ","Beige, Brown",Paper,,,,,,,,13,17.523,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1960s-1970s,Skyline,AV115,Slate,Color Way,AV115-3,,"mod, psychedelic, kaleidoscope, kaleidoscopic, ",https://s3-us-west-2.amazonaws.com/astek-product-images/1960s-1970s_pt_1/AV115-3_Skyline_SLATE.jpg,,6.5,Square Foot,1,1,"Retro + Vintage, ","Blue, Grey",Paper,,,,,,,,13,17.523,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1960s-1970s,Twiggy,AV116,Almond,Color Way,AV116-1,,"mod, floral, flower, flowers, paisley, ornament, flourish",https://s3-us-west-2.amazonaws.com/astek-product-images/1960s-1970s_pt_1/AV116-1_Twiggy_ALMOND.jpg,,6.5,Square Foot,1,1,"Retro + Vintage, Botanical","Beige, Grey, Neutral",Paper,,,,,,,,17.33,9.34,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1960s-1970s,Mod,AV117,Grape,Color Way,AV117-1,,"mod, square, circle, kaleidoscope, kaleidoscopic",https://s3-us-west-2.amazonaws.com/astek-product-images/1960s-1970s_pt_1/AV117-1_Mod_GRAPE.jpg,,6.5,Square Foot,1,1,"Retro + Vintage, Geometric","Blue, Purple",Paper,,,,,,,,10.4,10.33,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1960s-1970s,Dreamcatcher,AV118,Sterling,Color Way,AV118-1,,"mod, square, circle, kaleidoscope, kaleidoscopic, tile",https://s3-us-west-2.amazonaws.com/astek-product-images/1960s-1970s_pt_1/AV118-1_Dreamcatcher_STERLING.jpg,,6.5,Square Foot,1,1,"Retro + Vintage, Geometric","Blue, Grey, White",Paper,,,,,,,,7.43,7.31,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1960s-1970s,Disco Weave,AV119,Burgandy,Color Way,AV119-1,,"mod, kaleidoscope, kaleidoscopic, weave, wave, ",https://s3-us-west-2.amazonaws.com/astek-product-images/1960s-1970s_pt_1/AV119-1_Disco_Weave_BURGANDY.jpg,,6.5,Square Foot,1,1,Retro + Vintage,Pink,Paper,,,,,,,,7.43,7.37,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1960s-1970s,Disco Weave,AV119,Aquarius,Color Way,AV119-2,,"mod, kaleidoscope, kaleidoscopic, weave, wave, ",https://s3-us-west-2.amazonaws.com/astek-product-images/1960s-1970s_pt_1/AV119-2_Disco_Weave_AQUARIUS.jpg,,6.5,Square Foot,1,1,Retro + Vintage,Blue,Paper,,,,,,,,7.43,7.37,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1960s-1970s,Karen,AV120,Plum,Color Way,AV120-1,,"mod, psycedelic, flourish, ornament, ornate",https://s3-us-west-2.amazonaws.com/astek-product-images/1960s-1970s_pt_1/AV120-1_Karen_PLUM.jpg,,6.5,Square Foot,1,1,"Retro + Vintage, Stripes + Plaid",Purple,Paper,,,,,,,,10.4,9.211,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1960s-1970s,Karen,AV120,Peach,Color Way,AV120-2,,"mod, psycedelic, flourish, ornament, ornate",https://s3-us-west-2.amazonaws.com/astek-product-images/1960s-1970s_pt_1/AV120-2_Karen_PEACH.jpg,,6.5,Square Foot,1,1,"Retro + Vintage, Stripes + Plaid",Orange,Paper,,,,,,,,10.4,9.211,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1960s-1970s,Copa Cabana,AV121,Tropic Breeze,Color Way,AV121-1,,"mod, floral, flower, flowers, kaleidoscope, kaleidoscopic, ornament, flourish",https://s3-us-west-2.amazonaws.com/astek-product-images/1960s-1970s_pt_1/AV121-1_Copa_Cabana_TROPICBREEZE.jpg,,6.5,Square Foot,1,1,"Retro + Vintage, Botanical",Blue,Paper,,,,,,,,17.33,11.41,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1960s-1970s,Copa Cabana,AV121,Razzle Dazzle,Color Way,AV121-2,,"mod, floral, flower, flowers, kaleidoscope, kaleidoscopic, ornament, flourish",https://s3-us-west-2.amazonaws.com/astek-product-images/1960s-1970s_pt_1/AV121-2_Copa_Cabana_RAZZLEDAZZLE.jpg,,6.5,Square Foot,1,1,"Retro + Vintage, Botanical",Pink,Paper,,,,,,,,17.33,11.41,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
