websites,vendor,product_category,product_type,collection,design_name,design_sku,variant_name,variant_type,sku,description,keywords,images,install_images,price,sale_unit,sale_quantity,minimum_quantity,style,color,substrate,backing,roll_width_inches,roll_length_yards,mural_width_inches,mural_height_inches,tile_width_inches,tile_height_inches,motif_width_inches,vertical_repeat_inches,repeat_match_type,printed_width_inches,weight,application,removability,washability,color_fastness,fire_rating,print_type,margin_trim,print_to_order
H,Astek,Digital,Featured Designers,Gary Baseman,Dream,GB100,Dream,Master,GB100-1,,"gary baseman, playful, quirky, fun, cute, whimsy, stripe",https://s3-us-west-2.amazonaws.com/astek-product-images/Gary_Baseman/GB100-1_Dream_DREAM.jpg,,6.50,Square Foot,1,1,"Illustrative, Whimsical, Children's","Blue, White, Multi",Paper,,,,,,,,44,28,Straight,44,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Featured Designers,Gary Baseman,Giggle Pop,GB101,Giggle Pop,Master,GB101-1,,"gary baseman, playful, quirky, fun, cute, whimsy",https://s3-us-west-2.amazonaws.com/astek-product-images/Gary_Baseman/GB101-1_Giggle_Pop_GIGGLEPOP.jpg,,6.50,Square Foot,1,1,"Illustrative, Whimsical, Children's","Yellow, Multi",Paper,,,,,,,,46,29,Straight,46,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Featured Designers,Gary Baseman,Journey,GB102,Journey,Master,GB102-1,,"gary baseman, playful, quirky, fun, cute, whimsy",https://s3-us-west-2.amazonaws.com/astek-product-images/Gary_Baseman/GB102-1_Journey_JOURNEY.jpg,,6.50,Square Foot,1,1,"Illustrative, Whimsical",Green,Paper,,,,,,,,18.9,26,Straight,37.8,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Featured Designers,Gary Baseman,Playtime,GB103,Playtime,Master,GB103-1,,"gary baseman, playful, quirky, fun, cute, whimsy",https://s3-us-west-2.amazonaws.com/astek-product-images/Gary_Baseman/GB103-1_Playtime_PLAYTIME.jpg,,6.50,Square Foot,1,1,"Illustrative, Whimsical, Children's",Multi,Paper,,,,,,,,24.9,24.9,Straight,49.8,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Featured Designers,Gary Baseman,Vicious,GB104,Vicious,Master,GB104-1,,"gary baseman, playful, quirky, fun, strange, whimsy, stripe, vampire",https://s3-us-west-2.amazonaws.com/astek-product-images/Gary_Baseman/GB104-1_Vicious_VICIOUS.jpg,,6.50,Square Foot,1,1,"Illustrative, Whimsical, Children's","Pink, Multi",Paper,,,,,,,,44,28,Straight,44,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Featured Designers,Gary Baseman,Wallflower,GB105,Wallflower,Master,GB105-1,,"whimsy, quirky, odd, line drawing, flower, flowers",https://s3-us-west-2.amazonaws.com/astek-product-images/Gary_Baseman/GB105-1_Wallflower_WALLFLOWER.jpg,,6.50,Square Foot,1,1,"Illustrative, Botanical",Black and White,Paper,,,,,,,,48,33.6,Straight,48,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
