design_sku,price,sale_unit,sale_quantity,minimum_quantity,roll_width_inches,roll_length_yards,mural_width_inches,mural_height_inches,tile_width_inches,tile_height_inches,motif_width_inches,motif_height_inches,repeat_match_type,printed_width_inches,weight
MM001,64.99,Yard,1,8,36,8,,,,,,,,,2.65
MM002,64.99,Yard,1,8,36,8,,,,,,,,,2.65
MM003,64.99,Yard,1,8,36,8,,,,,,,,,2.65
MM004,64.99,Yard,1,8,36,8,,,,,,,,,2.65
MM005,64.99,Yard,1,8,36,8,,,,,,,,,2.65
MM006,64.99,Yard,1,8,36,8,,,,,,,,,2.65
MM007,64.99,Yard,1,8,36,8,,,,,,,,,2.65
MM008,64.99,Yard,1,8,36,8,,,,,,,,,2.65
